time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-12-24T02:06:32.780Z,64.5946,-18.0605,10,4.3,mb,,122,1.413,0.78,us,usc000td86,2015-03-17T02:36:50.040Z,"121 km S of Akureyri, Iceland",earthquake,6.1,1.9,0.177,9,reviewed,us,us
2014-12-23T22:23:48.060Z,64.6315,-17.505,6.65,4.5,mb,,113,1.646,0.69,us,usc000t9k0,2015-03-06T02:59:13.040Z,"118 km WNW of Höfn, Iceland",earthquake,3,4.7,0.085,40,reviewed,us,us
2014-12-23T11:35:40.210Z,64.5799,-17.6891,7.83,4.4,mb,,142,1.574,0.99,us,usc000t9cx,2015-03-06T02:59:12.040Z,"124 km S of Akureyri, Iceland",earthquake,8.5,5.4,0.17,12,reviewed,us,us
2014-12-22T23:49:26.130Z,64.5698,-17.8583,8.26,4.3,mb,,104,1.503,0.89,us,usc000td5j,2015-03-06T02:59:11.040Z,"124 km S of Akureyri, Iceland",earthquake,8.7,5.1,0.137,17,reviewed,us,us
2014-12-22T17:42:43.060Z,64.5503,-17.4904,10,4.6,mb,,113,1.663,0.95,us,usc000t989,2015-03-06T02:59:10.040Z,"114 km WNW of Höfn, Iceland",earthquake,7,1.4,0.093,38,reviewed,us,us
2014-12-22T13:25:07.900Z,64.4792,-17.6598,11.24,4.5,mb,,84,1.603,0.95,us,usc000t93f,2015-03-06T02:59:10.040Z,"120 km W of Höfn, Iceland",earthquake,8.5,2.1,0.088,41,reviewed,us,us
2014-12-21T20:48:10.400Z,64.0856,-17.9798,6.86,4.5,mb,,87,1.597,1.07,us,usc000tcv8,2015-03-06T02:59:08.040Z,"133 km ENE of Vestmannaeyjar, Iceland",earthquake,10.3,5.4,0.15,14,reviewed,us,us
2014-12-21T16:12:14.180Z,64.4814,-17.7584,7.99,4.2,mb,,132,1.561,0.97,us,usc000tcv1,2015-03-06T02:59:08.040Z,"125 km W of Höfn, Iceland",earthquake,9.5,5.1,0.2,7,reviewed,us,us
2014-12-21T01:08:19.450Z,64.5682,-17.8581,6.19,4.3,mb,,107,1.503,0.72,us,usc000tcu6,2015-03-06T02:59:06.040Z,"124 km S of Akureyri, Iceland",earthquake,6.2,4.9,0.238,15,reviewed,us,us
2014-12-20T13:12:42.650Z,64.4433,-17.6361,8.05,4.5,mb,,150,1.62,1.27,us,usc000tcr7,2015-03-06T02:59:05.040Z,"119 km W of Höfn, Iceland",earthquake,9.5,6.2,0.156,12,reviewed,us,us
2014-12-20T12:40:56.230Z,64.6349,-17.184,9.46,4.6,mb,,114,1.784,0.82,us,usc000t8pn,2015-03-06T02:59:05.040Z,"104 km WNW of Höfn, Iceland",earthquake,9.3,4.7,0.087,42,reviewed,us,us
2014-12-19T08:12:48.800Z,64.578,-17.8509,7.94,4.5,mb,,106,1.505,0.57,us,usc000tcsm,2015-03-06T02:59:03.040Z,"123 km S of Akureyri, Iceland",earthquake,8.9,5.2,0.115,23,reviewed,us,us
2014-12-19T03:49:01.090Z,64.4206,-17.8534,7.25,4.3,mb,,105,1.534,0.64,us,usc000tcs6,2015-03-06T02:59:02.040Z,"129 km W of Höfn, Iceland",earthquake,9.2,5.7,0.376,4,reviewed,us,us
2014-12-18T22:18:22.660Z,64.476,-17.4174,7.87,4.4,mb,,132,1.707,0.84,us,usc000tcqd,2015-03-06T02:59:02.040Z,"109 km WNW of Höfn, Iceland",earthquake,9.7,4.6,0.12,22,reviewed,us,us
2014-12-18T11:57:06.760Z,64.5405,-17.3566,10,4.5,mb,,122,1.721,1.38,us,usc000tcpm,2015-03-06T02:59:01.040Z,"108 km WNW of Höfn, Iceland",earthquake,8.2,1.9,0.15,13,reviewed,us,us
2014-12-17T13:58:50.390Z,64.5909,-17.7629,8.17,5.3,mww,,44,1.541,0.77,us,usc000t7n7,2016-11-10T21:45:46.580Z,"122 km S of Akureyri, Iceland",earthquake,7.5,3.9,,,reviewed,us,us
2014-12-16T18:57:05.030Z,64.5156,-17.7839,5.7,4.4,mb,,125,1.543,1.14,us,usc000tcmb,2015-03-04T21:55:07.040Z,"127 km WNW of Höfn, Iceland",earthquake,8.1,3.9,0.17,11,reviewed,us,us
2014-12-15T09:26:54.210Z,64.6066,-17.1993,10,5.4,mb,,40,1.78,1.09,us,usc000t6v8,2022-07-27T10:35:43.158Z,"103 km WNW of Höfn, Iceland",earthquake,7.4,1.8,0.027,485,reviewed,us,us
2014-12-15T07:08:50.010Z,64.3998,-17.969,10,4.4,mb,,129,1.49,0.96,us,usc000t6si,2015-03-04T21:55:04.040Z,"134 km W of Höfn, Iceland",earthquake,4.8,1.9,0.144,15,reviewed,us,us
2014-12-14T04:11:15.350Z,64.4346,-17.7925,7.31,4.2,mb,,146,1.556,0.4,us,usc000tcj3,2015-03-04T21:55:02.040Z,"126 km W of Höfn, Iceland",earthquake,7.6,5.4,0.528,3,reviewed,us,us
2014-12-14T03:59:59.260Z,64.5031,-17.6839,5.8,4.4,mb,,114,1.588,1.01,us,usc000tcjc,2015-03-04T21:55:02.040Z,"122 km WNW of Höfn, Iceland",earthquake,8.6,4.9,0.18,19,reviewed,us,us
2014-12-13T18:31:51.850Z,64.5328,-17.8388,6.56,4.8,mb,,118,1.517,0.53,us,usc000tcim,2015-03-04T21:55:02.040Z,"128 km S of Akureyri, Iceland",earthquake,7,2.5,0.21,7,reviewed,us,us
2014-12-13T16:21:30.310Z,64.5013,-17.412,8.36,4.3,mb,,124,1.704,1.23,us,usc000tcij,2015-03-04T21:55:01.040Z,"109 km WNW of Höfn, Iceland",earthquake,10.2,5.2,0.238,7,reviewed,us,us
2014-12-13T05:21:35.150Z,64.678,-17.3649,5.91,4.7,mb,,83,1.702,0.68,us,usc000t69n,2015-03-04T21:55:01.040Z,"113 km WNW of Höfn, Iceland",earthquake,7.7,4.4,0.065,83,reviewed,us,us
2014-12-13T02:34:22.680Z,64.532,-17.4948,6.89,4.5,mb,,106,1.664,0.85,us,usc000t688,2015-03-04T21:55:01.040Z,"114 km WNW of Höfn, Iceland",earthquake,6.1,4.3,0.097,49,reviewed,us,us
2014-12-12T05:52:49.010Z,64.6025,-17.3943,7.45,4.5,mb,,108,1.697,0.74,us,usc000tch4,2015-03-04T21:54:59.040Z,"112 km WNW of Höfn, Iceland",earthquake,9.2,4.8,0.113,25,reviewed,us,us
2014-12-12T00:38:16.240Z,64.6827,-17.5125,8.38,4.8,mb,,59,1.639,1.44,us,usc000tcgq,2015-03-04T21:54:59.040Z,"114 km SSE of Akureyri, Iceland",earthquake,8.3,4.9,0.109,29,reviewed,us,us
2014-12-11T16:15:28.000Z,64.4971,-17.8907,6.89,4.5,mb,,125,1.501,1.1,us,usc000t5kb,2015-03-04T21:54:58.040Z,"132 km W of Höfn, Iceland",earthquake,10,4.9,0.118,22,reviewed,us,us
2014-12-11T12:40:24.960Z,64.5267,-17.8876,7.7,4.6,mb,,145,1.497,0.4,us,usc000t5je,2015-03-04T21:54:58.040Z,"129 km S of Akureyri, Iceland",earthquake,11,5.9,0.182,10,reviewed,us,us
2014-12-10T19:58:38.090Z,64.4472,-17.6835,10.37,4.6,mb,,126,1.599,1.43,us,usc000t9rt,2015-03-04T21:54:55.040Z,"121 km W of Höfn, Iceland",earthquake,9.9,5,0.111,26,reviewed,us,us
